,lat,lon
8265,30.0,45.0
8266,31.0,45.0
8267,32.0,45.0
8268,33.0,45.0
8269,34.0,45.0
8270,35.0,45.0
8271,36.0,45.0
8272,37.0,45.0
8273,38.0,45.0
8274,39.0,45.0
8275,40.0,45.0
8276,41.0,45.0
8277,42.0,45.0
8278,43.0,45.0
8279,44.0,45.0
8280,45.0,45.0
8281,46.0,45.0
8282,47.0,45.0
8283,48.0,45.0
8284,49.0,45.0
8285,50.0,45.0
8286,51.0,45.0
8287,52.0,45.0
8288,53.0,45.0
8289,54.0,45.0
8290,55.0,45.0
8291,56.0,45.0
8292,57.0,45.0
8293,58.0,45.0
8294,59.0,45.0
8295,60.0,45.0
8296,61.0,45.0
8297,62.0,45.0
8298,63.0,45.0
8299,64.0,45.0
8300,65.0,45.0
8301,66.0,45.0
8326,-90.0,46.0
8327,-89.0,46.0
8328,-88.0,46.0
8329,-87.0,46.0
8330,-86.0,46.0
8331,-85.0,46.0
8332,-84.0,46.0
8333,-83.0,46.0
8334,-82.0,46.0
8335,-81.0,46.0
8336,-80.0,46.0
8337,-79.0,46.0
8338,-78.0,46.0
8339,-77.0,46.0
8340,-76.0,46.0
8341,-75.0,46.0
8342,-74.0,46.0
8343,-73.0,46.0
8344,-72.0,46.0
8345,-71.0,46.0
8346,-70.0,46.0
8347,-69.0,46.0
8348,-68.0,46.0
8392,-24.0,46.0
8393,-23.0,46.0
8394,-22.0,46.0
8395,-21.0,46.0
8396,-20.0,46.0
8397,-19.0,46.0
8398,-18.0,46.0
8399,-17.0,46.0
8419,3.0,46.0
8420,4.0,46.0
8421,5.0,46.0
8422,6.0,46.0
8423,7.0,46.0
8424,8.0,46.0
8425,9.0,46.0
8426,10.0,46.0
8427,11.0,46.0
8430,14.0,46.0
8431,15.0,46.0
8432,16.0,46.0
8433,17.0,46.0
8434,18.0,46.0
8435,19.0,46.0
8436,20.0,46.0
8437,21.0,46.0
8438,22.0,46.0
8439,23.0,46.0
8440,24.0,46.0
8441,25.0,46.0
8442,26.0,46.0
8443,27.0,46.0
8444,28.0,46.0
8445,29.0,46.0
8446,30.0,46.0
8447,31.0,46.0
8448,32.0,46.0
8449,33.0,46.0
8450,34.0,46.0
8451,35.0,46.0
8452,36.0,46.0
8453,37.0,46.0
8454,38.0,46.0
8455,39.0,46.0
8456,40.0,46.0
8457,41.0,46.0
8458,42.0,46.0
8459,43.0,46.0
8460,44.0,46.0
8461,45.0,46.0
8462,46.0,46.0
8463,47.0,46.0
8464,48.0,46.0
8465,49.0,46.0
8466,50.0,46.0
8467,51.0,46.0
8468,52.0,46.0
8469,53.0,46.0
8470,54.0,46.0
8471,55.0,46.0
8472,56.0,46.0
8473,57.0,46.0
8474,58.0,46.0
8475,59.0,46.0
8476,60.0,46.0
8477,61.0,46.0
8478,62.0,46.0
8479,63.0,46.0
8480,64.0,46.0
8481,65.0,46.0
8482,66.0,46.0
8507,-90.0,47.0
8508,-89.0,47.0
8509,-88.0,47.0
8510,-87.0,47.0
8511,-86.0,47.0
8512,-85.0,47.0
8513,-84.0,47.0
8514,-83.0,47.0
8515,-82.0,47.0
8516,-81.0,47.0
8517,-80.0,47.0
8518,-79.0,47.0
8519,-78.0,47.0
8520,-77.0,47.0
8521,-76.0,47.0
8522,-75.0,47.0
8523,-74.0,47.0
8524,-73.0,47.0
8525,-72.0,47.0
8526,-71.0,47.0
8527,-70.0,47.0
8528,-69.0,47.0
8529,-68.0,47.0
8574,-23.0,47.0
8575,-22.0,47.0
8576,-21.0,47.0
8577,-20.0,47.0
8578,-19.0,47.0
8579,-18.0,47.0
8580,-17.0,47.0
8581,-16.0,47.0
8582,-15.0,47.0
8602,5.0,47.0
8603,6.0,47.0
8604,7.0,47.0
8605,8.0,47.0
8606,9.0,47.0
8607,10.0,47.0
8608,11.0,47.0
8611,14.0,47.0
8612,15.0,47.0
8613,16.0,47.0
8614,17.0,47.0
8615,18.0,47.0
8616,19.0,47.0
8617,20.0,47.0
8618,21.0,47.0
8619,22.0,47.0
8620,23.0,47.0
8621,24.0,47.0
8622,25.0,47.0
8623,26.0,47.0
8624,27.0,47.0
8625,28.0,47.0
8626,29.0,47.0
8627,30.0,47.0
8628,31.0,47.0
8629,32.0,47.0
8630,33.0,47.0
8631,34.0,47.0
8632,35.0,47.0
8633,36.0,47.0
8634,37.0,47.0
8635,38.0,47.0
8636,39.0,47.0
8637,40.0,47.0
8638,41.0,47.0
8639,42.0,47.0
8645,48.0,47.0
8646,49.0,47.0
8647,50.0,47.0
8648,51.0,47.0
8649,52.0,47.0
8650,53.0,47.0
8651,54.0,47.0
8652,55.0,47.0
8653,56.0,47.0
8654,57.0,47.0
8655,58.0,47.0
8656,59.0,47.0
8657,60.0,47.0
8658,61.0,47.0
8659,62.0,47.0
8660,63.0,47.0
8661,64.0,47.0
8662,65.0,47.0
8663,66.0,47.0
8664,67.0,47.0
8688,-90.0,48.0
8689,-89.0,48.0
8690,-88.0,48.0
8691,-87.0,48.0
8692,-86.0,48.0
8693,-85.0,48.0
8694,-84.0,48.0
8695,-83.0,48.0
8696,-82.0,48.0
8697,-81.0,48.0
8698,-80.0,48.0
8699,-79.0,48.0
8700,-78.0,48.0
8701,-77.0,48.0
8702,-76.0,48.0
8703,-75.0,48.0
8704,-74.0,48.0
8705,-73.0,48.0
8706,-72.0,48.0
8707,-71.0,48.0
8708,-70.0,48.0
8709,-69.0,48.0
8710,-68.0,48.0
8756,-22.0,48.0
8757,-21.0,48.0
8758,-20.0,48.0
8759,-19.0,48.0
8760,-18.0,48.0
8761,-17.0,48.0
8762,-16.0,48.0
8763,-15.0,48.0
8784,6.0,48.0
8785,7.0,48.0
8786,8.0,48.0
8787,9.0,48.0
8788,10.0,48.0
8789,11.0,48.0
8793,15.0,48.0
8794,16.0,48.0
8795,17.0,48.0
8796,18.0,48.0
8797,19.0,48.0
8798,20.0,48.0
8799,21.0,48.0
8800,22.0,48.0
8801,23.0,48.0
8802,24.0,48.0
8803,25.0,48.0
8804,26.0,48.0
8805,27.0,48.0
8806,28.0,48.0
8807,29.0,48.0
8808,30.0,48.0
8809,31.0,48.0
8810,32.0,48.0
8811,33.0,48.0
8812,34.0,48.0
8813,35.0,48.0
8814,36.0,48.0
8815,37.0,48.0
8816,38.0,48.0
8817,39.0,48.0
8818,40.0,48.0
8819,41.0,48.0
8826,48.0,48.0
8827,49.0,48.0
8828,50.0,48.0
8829,51.0,48.0
8830,52.0,48.0
8831,53.0,48.0
8832,54.0,48.0
8833,55.0,48.0
8834,56.0,48.0
8835,57.0,48.0
8836,58.0,48.0
8837,59.0,48.0
8838,60.0,48.0
8839,61.0,48.0
8840,62.0,48.0
8841,63.0,48.0
8842,64.0,48.0
8843,65.0,48.0
8844,66.0,48.0
8845,67.0,48.0
8869,-90.0,49.0
8870,-89.0,49.0
8871,-88.0,49.0
8872,-87.0,49.0
8873,-86.0,49.0
8874,-85.0,49.0
8875,-84.0,49.0
8876,-83.0,49.0
8877,-82.0,49.0
8878,-81.0,49.0
8879,-80.0,49.0
8880,-79.0,49.0
8881,-78.0,49.0
8882,-77.0,49.0
8883,-76.0,49.0
8884,-75.0,49.0
8885,-74.0,49.0
8886,-73.0,49.0
8887,-72.0,49.0
8888,-71.0,49.0
8889,-70.0,49.0
8890,-69.0,49.0
8891,-68.0,49.0
8938,-21.0,49.0
8940,-19.0,49.0
8941,-18.0,49.0
8942,-17.0,49.0
8943,-16.0,49.0
8966,7.0,49.0
8967,8.0,49.0
8968,9.0,49.0
8969,10.0,49.0
8974,15.0,49.0
8975,16.0,49.0
8976,17.0,49.0
8977,18.0,49.0
8978,19.0,49.0
8979,20.0,49.0
8980,21.0,49.0
8981,22.0,49.0
8982,23.0,49.0
8983,24.0,49.0
8984,25.0,49.0
8985,26.0,49.0
8986,27.0,49.0
8987,28.0,49.0
8988,29.0,49.0
8989,30.0,49.0
8990,31.0,49.0
8991,32.0,49.0
8992,33.0,49.0
8993,34.0,49.0
8994,35.0,49.0
8995,36.0,49.0
8996,37.0,49.0
8997,38.0,49.0
8998,39.0,49.0
8999,40.0,49.0
9008,49.0,49.0
9009,50.0,49.0
9010,51.0,49.0
9011,52.0,49.0
9012,53.0,49.0
9013,54.0,49.0
9014,55.0,49.0
9015,56.0,49.0
9016,57.0,49.0
9017,58.0,49.0
9018,59.0,49.0
9019,60.0,49.0
9020,61.0,49.0
9021,62.0,49.0
9022,63.0,49.0
9023,64.0,49.0
9024,65.0,49.0
9025,66.0,49.0
9026,67.0,49.0
9050,-90.0,50.0
9051,-89.0,50.0
9052,-88.0,50.0
9053,-87.0,50.0
9054,-86.0,50.0
9055,-85.0,50.0
9056,-84.0,50.0
9057,-83.0,50.0
9058,-82.0,50.0
9059,-81.0,50.0
9060,-80.0,50.0
9061,-79.0,50.0
9062,-78.0,50.0
9063,-77.0,50.0
9064,-76.0,50.0
9065,-75.0,50.0
9066,-74.0,50.0
9067,-73.0,50.0
9068,-72.0,50.0
9069,-71.0,50.0
9070,-70.0,50.0
9071,-69.0,50.0
9072,-68.0,50.0
9073,-67.0,50.0
9149,9.0,50.0
9150,10.0,50.0
9155,15.0,50.0
9156,16.0,50.0
9157,17.0,50.0
9158,18.0,50.0
9159,19.0,50.0
9160,20.0,50.0
9161,21.0,50.0
9162,22.0,50.0
9163,23.0,50.0
9164,24.0,50.0
9165,25.0,50.0
9168,28.0,50.0
9169,29.0,50.0
9170,30.0,50.0
9171,31.0,50.0
9172,32.0,50.0
9173,33.0,50.0
9174,34.0,50.0
9175,35.0,50.0
9176,36.0,50.0
9190,50.0,50.0
9191,51.0,50.0
9192,52.0,50.0
9193,53.0,50.0
9194,54.0,50.0
9195,55.0,50.0
9196,56.0,50.0
9197,57.0,50.0
9198,58.0,50.0
9199,59.0,50.0
9200,60.0,50.0
9201,61.0,50.0
9202,62.0,50.0
9203,63.0,50.0
9204,64.0,50.0
9205,65.0,50.0
9206,66.0,50.0
9207,67.0,50.0
9231,-90.0,51.0
9232,-89.0,51.0
9233,-88.0,51.0
9234,-87.0,51.0
9235,-86.0,51.0
9236,-85.0,51.0
9237,-84.0,51.0
9238,-83.0,51.0
9239,-82.0,51.0
9240,-81.0,51.0
9241,-80.0,51.0
9242,-79.0,51.0
9243,-78.0,51.0
9244,-77.0,51.0
9245,-76.0,51.0
9246,-75.0,51.0
9247,-74.0,51.0
9248,-73.0,51.0
9249,-72.0,51.0
9250,-71.0,51.0
9251,-70.0,51.0
9252,-69.0,51.0
9253,-68.0,51.0
9254,-67.0,51.0
9331,10.0,51.0
9336,15.0,51.0
9337,16.0,51.0
9338,17.0,51.0
9339,18.0,51.0
9340,19.0,51.0
9341,20.0,51.0
9342,21.0,51.0
9343,22.0,51.0
9344,23.0,51.0
9345,24.0,51.0
9346,25.0,51.0
9350,29.0,51.0
9351,30.0,51.0
9352,31.0,51.0
9353,32.0,51.0
9354,33.0,51.0
9355,34.0,51.0
9356,35.0,51.0
9357,36.0,51.0
9371,50.0,51.0
9372,51.0,51.0
9373,52.0,51.0
9374,53.0,51.0
9375,54.0,51.0
9376,55.0,51.0
9377,56.0,51.0
9378,57.0,51.0
9379,58.0,51.0
9380,59.0,51.0
9381,60.0,51.0
9382,61.0,51.0
9383,62.0,51.0
9384,63.0,51.0
9385,64.0,51.0
9386,65.0,51.0
9387,66.0,51.0
9388,67.0,51.0
9412,-90.0,52.0
9413,-89.0,52.0
9414,-88.0,52.0
9415,-87.0,52.0
9416,-86.0,52.0
9417,-85.0,52.0
9418,-84.0,52.0
9419,-83.0,52.0
9420,-82.0,52.0
9421,-81.0,52.0
9422,-80.0,52.0
9423,-79.0,52.0
9424,-78.0,52.0
9425,-77.0,52.0
9426,-76.0,52.0
9427,-75.0,52.0
9428,-74.0,52.0
9429,-73.0,52.0
9430,-72.0,52.0
9431,-71.0,52.0
9432,-70.0,52.0
9433,-69.0,52.0
9434,-68.0,52.0
9435,-67.0,52.0
9519,17.0,52.0
9520,18.0,52.0
9521,19.0,52.0
9522,20.0,52.0
9523,21.0,52.0
9524,22.0,52.0
9525,23.0,52.0
9526,24.0,52.0
9527,25.0,52.0
9530,28.0,52.0
9531,29.0,52.0
9532,30.0,52.0
9533,31.0,52.0
9534,32.0,52.0
9535,33.0,52.0
9536,34.0,52.0
9537,35.0,52.0
9538,36.0,52.0
9551,49.0,52.0
9552,50.0,52.0
9553,51.0,52.0
9554,52.0,52.0
9555,53.0,52.0
9556,54.0,52.0
9557,55.0,52.0
9558,56.0,52.0
9559,57.0,52.0
9560,58.0,52.0
9561,59.0,52.0
9562,60.0,52.0
9563,61.0,52.0
9564,62.0,52.0
9565,63.0,52.0
9566,64.0,52.0
9567,65.0,52.0
9568,66.0,52.0
9569,67.0,52.0
9570,68.0,52.0
9593,-90.0,53.0
9594,-89.0,53.0
9595,-88.0,53.0
9596,-87.0,53.0
9597,-86.0,53.0
9598,-85.0,53.0
9599,-84.0,53.0
9600,-83.0,53.0
9601,-82.0,53.0
9602,-81.0,53.0
9603,-80.0,53.0
9604,-79.0,53.0
9605,-78.0,53.0
9606,-77.0,53.0
9607,-76.0,53.0
9608,-75.0,53.0
9609,-74.0,53.0
9610,-73.0,53.0
9611,-72.0,53.0
9612,-71.0,53.0
9613,-70.0,53.0
9614,-69.0,53.0
9615,-68.0,53.0
9616,-67.0,53.0
9700,17.0,53.0
9701,18.0,53.0
9702,19.0,53.0
9703,20.0,53.0
9704,21.0,53.0
9705,22.0,53.0
9706,23.0,53.0
9707,24.0,53.0
9708,25.0,53.0
9711,28.0,53.0
9712,29.0,53.0
9713,30.0,53.0
9714,31.0,53.0
9715,32.0,53.0
9716,33.0,53.0
9717,34.0,53.0
9718,35.0,53.0
9719,36.0,53.0
9726,43.0,53.0
9727,44.0,53.0
9731,48.0,53.0
9732,49.0,53.0
9733,50.0,53.0
9734,51.0,53.0
9735,52.0,53.0
9736,53.0,53.0
9737,54.0,53.0
9738,55.0,53.0
9739,56.0,53.0
9740,57.0,53.0
9741,58.0,53.0
9742,59.0,53.0
9743,60.0,53.0
9744,61.0,53.0
9745,62.0,53.0
9746,63.0,53.0
9747,64.0,53.0
9748,65.0,53.0
9749,66.0,53.0
9750,67.0,53.0
9751,68.0,53.0
9752,69.0,53.0
9774,-90.0,54.0
9775,-89.0,54.0
9776,-88.0,54.0
9777,-87.0,54.0
9778,-86.0,54.0
9779,-85.0,54.0
9780,-84.0,54.0
9781,-83.0,54.0
9782,-82.0,54.0
9783,-81.0,54.0
9784,-80.0,54.0
9785,-79.0,54.0
9786,-78.0,54.0
9787,-77.0,54.0
9788,-76.0,54.0
9789,-75.0,54.0
9790,-74.0,54.0
9791,-73.0,54.0
9792,-72.0,54.0
9793,-71.0,54.0
9794,-70.0,54.0
9795,-69.0,54.0
9796,-68.0,54.0
9797,-67.0,54.0
9881,17.0,54.0
9882,18.0,54.0
9883,19.0,54.0
9884,20.0,54.0
9885,21.0,54.0
9886,22.0,54.0
9887,23.0,54.0
9888,24.0,54.0
9889,25.0,54.0
9892,28.0,54.0
9893,29.0,54.0
9894,30.0,54.0
9895,31.0,54.0
9896,32.0,54.0
9897,33.0,54.0
9898,34.0,54.0
9899,35.0,54.0
9900,36.0,54.0
9901,37.0,54.0
9906,42.0,54.0
9907,43.0,54.0
9908,44.0,54.0
9912,48.0,54.0
9913,49.0,54.0
9914,50.0,54.0
9915,51.0,54.0
9916,52.0,54.0
9917,53.0,54.0
9918,54.0,54.0
9919,55.0,54.0
9920,56.0,54.0
9921,57.0,54.0
9922,58.0,54.0
9923,59.0,54.0
9924,60.0,54.0
9925,61.0,54.0
9926,62.0,54.0
9927,63.0,54.0
9928,64.0,54.0
9929,65.0,54.0
9930,66.0,54.0
9931,67.0,54.0
9932,68.0,54.0
9933,69.0,54.0
9934,70.0,54.0
9955,-90.0,55.0
9956,-89.0,55.0
9957,-88.0,55.0
9958,-87.0,55.0
9959,-86.0,55.0
9960,-85.0,55.0
9961,-84.0,55.0
9962,-83.0,55.0
9963,-82.0,55.0
9964,-81.0,55.0
9965,-80.0,55.0
9966,-79.0,55.0
9967,-78.0,55.0
9968,-77.0,55.0
9969,-76.0,55.0
9970,-75.0,55.0
9971,-74.0,55.0
9972,-73.0,55.0
9973,-72.0,55.0
9974,-71.0,55.0
9975,-70.0,55.0
9976,-69.0,55.0
9977,-68.0,55.0
9978,-67.0,55.0
10063,18.0,55.0
10064,19.0,55.0
10065,20.0,55.0
10066,21.0,55.0
10067,22.0,55.0
10068,23.0,55.0
10069,24.0,55.0
10070,25.0,55.0
10071,26.0,55.0
10072,27.0,55.0
10073,28.0,55.0
10074,29.0,55.0
10075,30.0,55.0
10076,31.0,55.0
10077,32.0,55.0
10078,33.0,55.0
10079,34.0,55.0
10080,35.0,55.0
10081,36.0,55.0
10082,37.0,55.0
10083,38.0,55.0
10084,39.0,55.0
10085,40.0,55.0
10086,41.0,55.0
10087,42.0,55.0
10088,43.0,55.0
10089,44.0,55.0
10090,45.0,55.0
10091,46.0,55.0
10092,47.0,55.0
10093,48.0,55.0
10094,49.0,55.0
10095,50.0,55.0
10096,51.0,55.0
10097,52.0,55.0
10098,53.0,55.0
10099,54.0,55.0
10100,55.0,55.0
10101,56.0,55.0
10102,57.0,55.0
10103,58.0,55.0
10104,59.0,55.0
10105,60.0,55.0
10106,61.0,55.0
10107,62.0,55.0
10108,63.0,55.0
10109,64.0,55.0
10110,65.0,55.0
10111,66.0,55.0
10112,67.0,55.0
10113,68.0,55.0
10114,69.0,55.0
10115,70.0,55.0
10136,-90.0,56.0
10137,-89.0,56.0
10138,-88.0,56.0
10139,-87.0,56.0
10140,-86.0,56.0
10141,-85.0,56.0
10142,-84.0,56.0
10143,-83.0,56.0
10144,-82.0,56.0
10145,-81.0,56.0
10146,-80.0,56.0
10147,-79.0,56.0
10148,-78.0,56.0
10149,-77.0,56.0
10150,-76.0,56.0
10151,-75.0,56.0
10152,-74.0,56.0
10153,-73.0,56.0
10154,-72.0,56.0
10155,-71.0,56.0
10156,-70.0,56.0
10157,-69.0,56.0
10158,-68.0,56.0
10159,-67.0,56.0
10245,19.0,56.0
10246,20.0,56.0
10247,21.0,56.0
10248,22.0,56.0
10249,23.0,56.0
10250,24.0,56.0
10251,25.0,56.0
10252,26.0,56.0
10253,27.0,56.0
10254,28.0,56.0
10255,29.0,56.0
10256,30.0,56.0
10257,31.0,56.0
10258,32.0,56.0
10259,33.0,56.0
10260,34.0,56.0
10261,35.0,56.0
10262,36.0,56.0
10263,37.0,56.0
10264,38.0,56.0
10265,39.0,56.0
10266,40.0,56.0
10267,41.0,56.0
10268,42.0,56.0
10269,43.0,56.0
10270,44.0,56.0
10271,45.0,56.0
10272,46.0,56.0
10273,47.0,56.0
10274,48.0,56.0
10275,49.0,56.0
10276,50.0,56.0
10277,51.0,56.0
10278,52.0,56.0
10279,53.0,56.0
10280,54.0,56.0
10281,55.0,56.0
10282,56.0,56.0
10283,57.0,56.0
10284,58.0,56.0
10285,59.0,56.0
10286,60.0,56.0
10287,61.0,56.0
10288,62.0,56.0
10289,63.0,56.0
10290,64.0,56.0
10291,65.0,56.0
10292,66.0,56.0
10293,67.0,56.0
10294,68.0,56.0
10295,69.0,56.0
10296,70.0,56.0
10299,73.0,56.0
10300,74.0,56.0
10317,-90.0,57.0
10318,-89.0,57.0
10319,-88.0,57.0
10320,-87.0,57.0
10321,-86.0,57.0
10322,-85.0,57.0
10323,-84.0,57.0
10324,-83.0,57.0
10325,-82.0,57.0
10326,-81.0,57.0
10327,-80.0,57.0
10328,-79.0,57.0
10329,-78.0,57.0
10330,-77.0,57.0
10331,-76.0,57.0
10332,-75.0,57.0
10333,-74.0,57.0
10334,-73.0,57.0
10335,-72.0,57.0
10336,-71.0,57.0
10337,-70.0,57.0
10338,-69.0,57.0
10339,-68.0,57.0
10340,-67.0,57.0
10427,20.0,57.0
10428,21.0,57.0
10429,22.0,57.0
10430,23.0,57.0
10431,24.0,57.0
10432,25.0,57.0
10433,26.0,57.0
10434,27.0,57.0
10435,28.0,57.0
10436,29.0,57.0
10437,30.0,57.0
10438,31.0,57.0
10439,32.0,57.0
10440,33.0,57.0
10441,34.0,57.0
10442,35.0,57.0
10443,36.0,57.0
10444,37.0,57.0
10445,38.0,57.0
10446,39.0,57.0
10447,40.0,57.0
10448,41.0,57.0
10449,42.0,57.0
10450,43.0,57.0
10451,44.0,57.0
10452,45.0,57.0
10453,46.0,57.0
10454,47.0,57.0
10455,48.0,57.0
10456,49.0,57.0
10457,50.0,57.0
10458,51.0,57.0
10459,52.0,57.0
10460,53.0,57.0
10461,54.0,57.0
10462,55.0,57.0
10463,56.0,57.0
10464,57.0,57.0
10465,58.0,57.0
10466,59.0,57.0
10467,60.0,57.0
10468,61.0,57.0
10469,62.0,57.0
10470,63.0,57.0
10471,64.0,57.0
10472,65.0,57.0
10473,66.0,57.0
10474,67.0,57.0
10475,68.0,57.0
10476,69.0,57.0
10480,73.0,57.0
10481,74.0,57.0
10498,-90.0,58.0
10499,-89.0,58.0
10500,-88.0,58.0
10501,-87.0,58.0
10502,-86.0,58.0
10503,-85.0,58.0
10504,-84.0,58.0
10505,-83.0,58.0
10506,-82.0,58.0
10507,-81.0,58.0
10508,-80.0,58.0
10509,-79.0,58.0
10510,-78.0,58.0
10511,-77.0,58.0
10512,-76.0,58.0
10513,-75.0,58.0
10514,-74.0,58.0
10515,-73.0,58.0
10516,-72.0,58.0
10517,-71.0,58.0
10518,-70.0,58.0
10519,-69.0,58.0
10520,-68.0,58.0
10521,-67.0,58.0
10610,22.0,58.0
10611,23.0,58.0
10612,24.0,58.0
10613,25.0,58.0
10614,26.0,58.0
10615,27.0,58.0
10616,28.0,58.0
10617,29.0,58.0
10618,30.0,58.0
10619,31.0,58.0
10620,32.0,58.0
10621,33.0,58.0
10622,34.0,58.0
10623,35.0,58.0
10624,36.0,58.0
10625,37.0,58.0
10626,38.0,58.0
10627,39.0,58.0
10628,40.0,58.0
10629,41.0,58.0
10630,42.0,58.0
10631,43.0,58.0
10632,44.0,58.0
10633,45.0,58.0
10634,46.0,58.0
10635,47.0,58.0
10636,48.0,58.0
10637,49.0,58.0
10638,50.0,58.0
10639,51.0,58.0
10640,52.0,58.0
10641,53.0,58.0
10642,54.0,58.0
10643,55.0,58.0
10644,56.0,58.0
10645,57.0,58.0
10646,58.0,58.0
10647,59.0,58.0
10648,60.0,58.0
10649,61.0,58.0
10650,62.0,58.0
10651,63.0,58.0
10652,64.0,58.0
10653,65.0,58.0
10654,66.0,58.0
10655,67.0,58.0
10656,68.0,58.0
10657,69.0,58.0
10679,-90.0,59.0
10680,-89.0,59.0
10681,-88.0,59.0
10682,-87.0,59.0
10683,-86.0,59.0
10684,-85.0,59.0
10685,-84.0,59.0
10686,-83.0,59.0
10687,-82.0,59.0
10688,-81.0,59.0
10689,-80.0,59.0
10690,-79.0,59.0
10691,-78.0,59.0
10692,-77.0,59.0
10693,-76.0,59.0
10694,-75.0,59.0
10695,-74.0,59.0
10696,-73.0,59.0
10697,-72.0,59.0
10698,-71.0,59.0
10699,-70.0,59.0
10700,-69.0,59.0
10701,-68.0,59.0
10794,25.0,59.0
10795,26.0,59.0
10796,27.0,59.0
10797,28.0,59.0
10798,29.0,59.0
10799,30.0,59.0
10800,31.0,59.0
10801,32.0,59.0
10802,33.0,59.0
10803,34.0,59.0
10804,35.0,59.0
10805,36.0,59.0
10806,37.0,59.0
10807,38.0,59.0
10808,39.0,59.0
10809,40.0,59.0
10810,41.0,59.0
10811,42.0,59.0
10812,43.0,59.0
10813,44.0,59.0
10814,45.0,59.0
10815,46.0,59.0
10816,47.0,59.0
10817,48.0,59.0
10818,49.0,59.0
10819,50.0,59.0
10820,51.0,59.0
10821,52.0,59.0
10822,53.0,59.0
10823,54.0,59.0
10824,55.0,59.0
10825,56.0,59.0
10826,57.0,59.0
10827,58.0,59.0
10828,59.0,59.0
10829,60.0,59.0
10830,61.0,59.0
10831,62.0,59.0
10832,63.0,59.0
10833,64.0,59.0
10834,65.0,59.0
10835,66.0,59.0
10836,67.0,59.0
10837,68.0,59.0
10838,69.0,59.0
10860,-90.0,60.0
10861,-89.0,60.0
10862,-88.0,60.0
10863,-87.0,60.0
10864,-86.0,60.0
10865,-85.0,60.0
10866,-84.0,60.0
10867,-83.0,60.0
10868,-82.0,60.0
10869,-81.0,60.0
10870,-80.0,60.0
10871,-79.0,60.0
10872,-78.0,60.0
10873,-77.0,60.0
10874,-76.0,60.0
10875,-75.0,60.0
10876,-74.0,60.0
10877,-73.0,60.0
10878,-72.0,60.0
10879,-71.0,60.0
10880,-70.0,60.0
10881,-69.0,60.0
10882,-68.0,60.0
10976,26.0,60.0
10977,27.0,60.0
10978,28.0,60.0
10979,29.0,60.0
10980,30.0,60.0
10981,31.0,60.0
10982,32.0,60.0
10983,33.0,60.0
10984,34.0,60.0
10985,35.0,60.0
10986,36.0,60.0
10987,37.0,60.0
10988,38.0,60.0
10989,39.0,60.0
10990,40.0,60.0
10991,41.0,60.0
10992,42.0,60.0
10993,43.0,60.0
10994,44.0,60.0
10995,45.0,60.0
10996,46.0,60.0
10997,47.0,60.0
10998,48.0,60.0
10999,49.0,60.0
11000,50.0,60.0
11001,51.0,60.0
11002,52.0,60.0
11003,53.0,60.0
11004,54.0,60.0
11005,55.0,60.0
11006,56.0,60.0
11007,57.0,60.0
11008,58.0,60.0
11009,59.0,60.0
11010,60.0,60.0
11011,61.0,60.0
11012,62.0,60.0
11013,63.0,60.0
11014,64.0,60.0
11015,65.0,60.0
11016,66.0,60.0
11017,67.0,60.0
11018,68.0,60.0
11019,69.0,60.0
11041,-90.0,61.0
11042,-89.0,61.0
11043,-88.0,61.0
11044,-87.0,61.0
11045,-86.0,61.0
11046,-85.0,61.0
11047,-84.0,61.0
11048,-83.0,61.0
11049,-82.0,61.0
11050,-81.0,61.0
11051,-80.0,61.0
11052,-79.0,61.0
11053,-78.0,61.0
11054,-77.0,61.0
11055,-76.0,61.0
11056,-75.0,61.0
11057,-74.0,61.0
11058,-73.0,61.0
11059,-72.0,61.0
11060,-71.0,61.0
11061,-70.0,61.0
11062,-69.0,61.0
11063,-68.0,61.0
11157,26.0,61.0
11158,27.0,61.0
11159,28.0,61.0
11160,29.0,61.0
11161,30.0,61.0
11162,31.0,61.0
11163,32.0,61.0
11164,33.0,61.0
11165,34.0,61.0
11166,35.0,61.0
11167,36.0,61.0
11168,37.0,61.0
11169,38.0,61.0
11170,39.0,61.0
11171,40.0,61.0
11172,41.0,61.0
11173,42.0,61.0
11174,43.0,61.0
11175,44.0,61.0
11176,45.0,61.0
11177,46.0,61.0
11178,47.0,61.0
11179,48.0,61.0
11180,49.0,61.0
11181,50.0,61.0
11182,51.0,61.0
11183,52.0,61.0
11184,53.0,61.0
11185,54.0,61.0
11186,55.0,61.0
11187,56.0,61.0
11188,57.0,61.0
11189,58.0,61.0
11190,59.0,61.0
11191,60.0,61.0
11192,61.0,61.0
11193,62.0,61.0
11194,63.0,61.0
11195,64.0,61.0
11196,65.0,61.0
11197,66.0,61.0
11198,67.0,61.0
11199,68.0,61.0
11200,69.0,61.0
11222,-90.0,62.0
11223,-89.0,62.0
11224,-88.0,62.0
11225,-87.0,62.0
11226,-86.0,62.0
11227,-85.0,62.0
11228,-84.0,62.0
11229,-83.0,62.0
11230,-82.0,62.0
11231,-81.0,62.0
11232,-80.0,62.0
11233,-79.0,62.0
11234,-78.0,62.0
11235,-77.0,62.0
11236,-76.0,62.0
11237,-75.0,62.0
11238,-74.0,62.0
11239,-73.0,62.0
11240,-72.0,62.0
11241,-71.0,62.0
11242,-70.0,62.0
11243,-69.0,62.0
11244,-68.0,62.0
11338,26.0,62.0
11339,27.0,62.0
11340,28.0,62.0
